1262	00100011100110111
1263	00100011100111011
1264	00100011101001111
1265	00100011101010111
1266	00100011101011011
1267	00100011101100111
1268	00100011101101011
1269	00100011110001111
1270	00100011110010111
1271	00100011110011011
1272	00100011110100111
1273	00100011110101011
1274	00100100001111111
1275	00100100010111111
1276	00100100011011111
1277	00100100011101111
1278	00100100011110111
1279	00100100011111011
1280	00100100100111111
1281	00100100101011111
1282	00100100101101111
1283	00100100101110111
1284	00100100101111011
1285	00100100110011111
1286	00100100110101111
1287	00100100110110111
1288	00100100110111011
1289	00100100111001111
1290	00100100111010111
1291	00100100111011011
1292	00100100111100111
1293	00100100111101011
1294	00100101000111111
1295	00100101001011111
1296	00100101001101111
1297	00100101001110111
1298	00100101001111011
1299	00100101010011111
1300	00100101010101111
1301	00100101010110111
1302	00100101010111011
1303	00100101011001111
1304	00100101011010111
1305	00100101011011011
1306	00100101011100111
1307	00100101011101011
1308	00100101100011111
1309	00100101100101111
1310	00100101100110111
1311	00100101100111011
1312	00100101101001111
1313	00100101101010111
1314	00100101101011011
1315	00100101101100111
1316	00100101101101011
1317	00100101110001111
1318	00100101110010111
1319	00100101110011011
1320	00100101110100111
1321	00100101110101011
1322	00100110000111111
1323	00100110001011111
1324	00100110001101111
1325	00100110001110111
1326	00100110001111011
1327	00100110010011111
1328	00100110010101111
1329	00100110010110111
1330	00100110010111011
1331	00100110011001111
1332	00100110011010111
1333	00100110011011011
1334	00100110011100111
1335	00100110011101011
1336	00100110100011111
1337	00100110100101111
1338	00100110100110111
1339	00100110100111011
1340	00100110101001111
1341	00100110101010111
1342	00100110101011011
1343	00100110101100111
1344	00100110101101011
1345	00100110110001111
1346	00100110110010111
1347	00100110110011011
1348	00100110110100111
1349	00100110110101011
1350	00100111000011111
1351	00100111000101111
1352	00100111000110111
1353	00100111000111011
1354	00100111001001111
1355	00100111001010111
1356	00100111001011011
1357	00100111001100111
1358	00100111001101011
1359	00100111010001111
1360	00100111010010111
1361	00100111010011011
1362	00100111010100111
1363	00100111010101011
1364	00101000001111111
1365	00101000010111111
1366	00101000011011111
1367	00101000011101111
1368	00101000011110111
1369	00101000011111011
1370	00101000100111111
1371	00101000101011111
1372	00101000101101111
1373	00101000101110111
1374	00101000101111011
1375	00101000110011111
1376	00101000110101111
1377	00101000110110111
1378	00101000110111011
1379	00101000111001111
1380	00101000111010111
1381	00101000111011011
1382	00101000111100111
1383	00101000111101011
1384	00101001000111111
1385	00101001001011111
1386	00101001001101111
1387	00101001001110111
1388	00101001001111011
1389	00101001010011111
1390	00101001010101111
1391	00101001010110111
1392	00101001010111011
1393	00101001011001111
1394	00101001011010111
1395	00101001011011011
1396	00101001011100111
1397	00101001011101011
1398	00101001100011111
1399	00101001100101111
1400	00101001100110111
1401	00101001100111011
1402	00101001101001111
1403	00101001101010111
1404	00101001101011011
1405	00101001101100111
1406	00101001101101011
1407	00101001110001111
1408	00101001110010111
1409	00101001110011011
1410	00101001110100111
1411	00101001110101011
1412	00101010000111111
1413	00101010001011111
1414	00101010001101111
1415	00101010001110111
1416	00101010001111011
1417	00101010010011111
1418	00101010010101111
1419	00101010010110111
1420	00101010010111011
1421	00101010011001111
1422	00101010011010111
1423	00101010011011011
1424	00101010011100111
1425	00101010011101011
1426	00101010100011111
1427	00101010100101111
1428	00101010100110111
1429	00101010100111011
1430	00101010101001111
1431	00101010101010111
1432	00101010101011011
1433	00101010101100111
1434	00101010101101011
1435	00101010110001111
1436	00101010110010111
1437	00101010110011011
1438	00101010110100111
1439	00101010110101011
1440	00101011000011111
1441	00101011000101111
1442	00101011000110111
1443	00101011000111011
1444	00101011001001111
1445	00101011001010111
1446	00101011001011011
1447	00101011001100111
1448	00101011001101011
1449	00101011010001111
1450	00101011010010111
1451	00101011010011011
1452	00101011010100111
1453	00101011010101011
1454	00101100000111111
1455	00101100001011111
1456	00101100001101111
1457	00101100001110111
1458	00101100001111011
1459	00101100010011111
1460	00101100010101111
1461	00101100010110111
1462	00101100010111011
1463	00101100011001111
1464	00101100011010111
1465	00101100011011011
